timestamp,rx,ry,ryaw,num_humans,closest_human_dist,human_collision,collision_count,wall_state,human_state,cmd_linear_x,cmd_angular_z,target_x,target_y,target_dist
1767079673.4282017,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.4778812,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.5279882,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.5779254,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.627986,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.677936,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.7279909,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.777984,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.827942,0.0,0.0,0.0,0,inf,0,0,CLEAR,CLEAR,0.5,2.1758131895307016,0.21605348587036133,1.787971019744873,1.800977366932815
1767079673.8780344,0.05404665800181448,0.0009090537286379126,0.08351450327736233,0,inf,0,0,CLEAR,CLEAR,0.5,2.095310321559858,0.21605348587036133,1.787971019744873,1.794390337317341
1767079673.9280741,0.05404665800181448,0.0009090537286379126,0.08351450327736233,0,inf,0,0,CLEAR,CLEAR,0.5,2.095310321559858,0.21605348587036133,1.787971019744873,1.794390337317341
1767079673.9779632,0.05404665800181448,0.0009090537286379126,0.08351450327736233,0,inf,0,0,CLEAR,CLEAR,0.5,2.095310321559858,0.21605348587036133,1.787971019744873,1.794390337317341
1767079674.028123,0.05404665800181448,0.0009090537286379126,0.08351450327736233,0,inf,0,0,CLEAR,CLEAR,0.5,2.095310321559858,0.21605348587036133,1.787971019744873,1.794390337317341
1767079674.078036,0.09903746549759274,0.005735950336597772,0.21209078359292158,0,inf,0,0,CLEAR,CLEAR,0.5,1.9397141255497687,0.21605348587036133,1.787971019744873,1.7860723926125168
1767079674.1279726,0.09903746549759274,0.005735950336597772,0.21209078359292158,0,inf,0,0,CLEAR,CLEAR,0.5,1.9397141255497687,0.21605348587036133,1.787971019744873,1.7860723926125168
1767079674.1779485,0.09903746549759274,0.005735950336597772,0.21209078359292158,0,inf,0,0,CLEAR,CLEAR,0.5,1.9397141255497687,0.21605348587036133,1.787971019744873,1.7860723926125168
1767079674.227882,0.09903746549759274,0.005735950336597772,0.21209078359292158,0,inf,0,0,CLEAR,CLEAR,0.5,1.9397141255497687,0.21605348587036133,1.787971019744873,1.7860723926125168
1767079674.2778986,0.1393576610873349,0.015938253363253524,0.3701489290110077,0,inf,0,0,CLEAR,CLEAR,0.5,1.7360896881229584,0.21605348587036133,1.787971019744873,1.773691736088671
1767079674.327921,0.1393576610873349,0.015938253363253524,0.3701489290110077,0,inf,0,0,CLEAR,CLEAR,0.5,1.7360896881229584,0.21605348587036133,1.787971019744873,1.773691736088671
1767079674.3779469,0.1393576610873349,0.015938253363253524,0.3701489290110077,0,inf,0,0,CLEAR,CLEAR,0.5,1.7360896881229584,0.21605348587036133,1.787971019744873,1.773691736088671
1767079674.4278753,0.1393576610873349,0.015938253363253524,0.3701489290110077,0,inf,0,0,CLEAR,CLEAR,0.5,1.7360896881229584,0.21605348587036133,1.787971019744873,1.773691736088671
1767079674.478318,0.17788117214246282,0.03247340231498348,0.529465384826799,0,inf,0,0,CLEAR,CLEAR,0.5,1.5293848911518995,0.21605348587036133,1.787971019744873,1.755912586189119
1767079674.527955,0.17788117214246282,0.03247340231498348,0.529465384826799,0,inf,0,0,CLEAR,CLEAR,0.5,1.5293848911518995,0.21605348587036133,1.787971019744873,1.755912586189119
1767079674.5779052,0.17788117214246282,0.03247340231498348,0.529465384826799,0,inf,0,0,CLEAR,CLEAR,0.5,1.5293848911518995,0.21605348587036133,1.787971019744873,1.755912586189119
