timestamp,rx,ry,ryaw,num_humans,closest_human_dist,human_collision,collision_count,wall_state,human_state,cmd_linear_x,cmd_angular_z,target_x,target_y,target_dist
1767081669.2586665,0.0,0.0,0.0,1,2.3235613484066384,0,0,CLEAR,CLEAR,0.5,-0.05132156575172415,2.1834402084350586,-0.07473421096801758,2.1847188254097927
1767081669.308587,0.0,0.0,0.0,1,2.3235613484066384,0,0,CLEAR,CLEAR,0.5,-0.05132156575172415,2.1834402084350586,-0.07473421096801758,2.1847188254097927
1767081669.3585262,0.0,0.0,0.0,1,2.3235613484066384,0,0,CLEAR,CLEAR,0.5,-0.05132156575172415,2.1834402084350586,-0.07473421096801758,2.1847188254097927
1767081669.4085507,0.0,0.0,0.0,1,2.3235613484066384,0,0,CLEAR,CLEAR,0.5,-0.05132156575172415,2.1834402084350586,-0.07473421096801758,2.1847188254097927
1767081669.4584997,0.01972064192960961,-9.465717218180225e-06,-0.008096754767378202,1,2.30413302679733,0,0,CLEAR,CLEAR,0.5,-0.039637265997701975,2.1834402084350586,-0.07473421096801758,2.16500950345058
1767081669.5084894,0.01972064192960961,-9.465717218180225e-06,-0.008096754767378202,1,2.30413302679733,0,0,CLEAR,CLEAR,0.5,-0.039637265997701975,2.1834402084350586,-0.07473421096801758,2.16500950345058
1767081669.558503,0.01972064192960961,-9.465717218180225e-06,-0.008096754767378202,1,2.30413302679733,0,0,CLEAR,CLEAR,0.5,-0.039637265997701975,2.1834402084350586,-0.07473421096801758,2.16500950345058
1767081669.6084898,0.01972064192960961,-9.465717218180225e-06,-0.008096754767378202,1,2.30413302679733,0,0,CLEAR,CLEAR,0.5,-0.039637265997701975,2.1834402084350586,-0.07473421096801758,2.16500950345058
1767081669.6584218,0.08232655067097672,-0.0005969292153111892,-0.01334532295193331,1,0.6031034069721548,0,0,CLEAR,CLEAR,-0.1,3.3339000844079942,2.1834402084350586,-0.07473421096801758,2.1024212088419487
1767081669.7085094,0.08232655067097672,-0.0005969292153111892,-0.01334532295193331,1,0.6031034069721548,0,0,CLEAR,CLEAR,-0.1,3.3339000844079942,2.1834402084350586,-0.07473421096801758,2.1024212088419487
1767081669.7584717,0.08232655067097672,-0.0005969292153111892,-0.01334532295193331,1,0.6031034069721548,0,0,CLEAR,CLEAR,-0.1,3.3339000844079942,2.1834402084350586,-0.07473421096801758,2.1024212088419487
1767081669.8085444,0.08232655067097672,-0.0005969292153111892,-0.01334532295193331,1,0.6031034069721548,0,0,CLEAR,CLEAR,-0.1,3.3339000844079942,2.1834402084350586,-0.07473421096801758,2.1024212088419487
1767081669.8585029,0.08232655067097672,-0.0005969292153111892,-0.01334532295193331,1,0.6031034069721548,0,0,CLEAR,CLEAR,-0.1,3.3339000844079942,2.1834402084350586,-0.07473421096801758,2.1024212088419487
1767081669.908594,0.14417624568883547,-0.0013754244373043274,0.002615561395567336,1,0.5677544135923774,0,0,CLEAR,CLEAR,-0.1,3.17980361481239,2.1834402084350586,-0.07473421096801758,2.0405830101509443
1767081669.9584627,0.14417624568883547,-0.0013754244373043274,0.002615561395567336,1,0.5677544135923774,0,0,CLEAR,CLEAR,-0.1,3.17980361481239,2.1834402084350586,-0.07473421096801758,2.0405830101509443
1767081670.008634,0.14417624568883547,-0.0013754244373043274,0.002615561395567336,1,0.5677544135923774,0,0,CLEAR,CLEAR,-0.1,3.17980361481239,2.1834402084350586,-0.07473421096801758,2.0405830101509443
1767081670.0586524,0.14417624568883547,-0.0013754244373043274,0.002615561395567336,1,0.5677544135923774,0,0,CLEAR,CLEAR,-0.1,3.17980361481239,2.1834402084350586,-0.07473421096801758,2.0405830101509443
1767081670.1086078,0.12522123100209873,-0.0020935368726466433,0.19582498065457263,1,0.5773140411273701,0,0,CLEAR,CLEAR,-0.1,2.932916298524873,2.1834402084350586,-0.07473421096801758,2.0595004313178014
1767081670.1585994,0.12522123100209873,-0.0020935368726466433,0.19582498065457263,1,0.5773140411273701,0,0,CLEAR,CLEAR,-0.1,2.932916298524873,2.1834402084350586,-0.07473421096801758,2.0595004313178014
1767081670.2085986,0.12522123100209873,-0.0020935368726466433,0.19582498065457263,1,0.5773140411273701,0,0,CLEAR,CLEAR,-0.1,2.932916298524873,2.1834402084350586,-0.07473421096801758,2.0595004313178014
1767081670.2586014,0.12522123100209873,-0.0020935368726466433,0.19582498065457263,1,0.5773140411273701,0,0,CLEAR,CLEAR,-0.1,2.932916298524873,2.1834402084350586,-0.07473421096801758,2.0595004313178014
1767081670.3089342,0.10526638483470435,-0.006937903840871663,0.40119099027142446,1,0.5845237415255358,0,0,CLEAR,CLEAR,-0.1,2.674517286362118,2.1834402084350586,-0.07473421096801758,2.0792793896823474
