timestamp,rx,ry,ryaw,num_humans,closest_human_dist,human_collision,collision_count,wall_state,human_state,cmd_linear_x,cmd_angular_z,target_x,target_y,target_dist
1767080895.716293,0.0,0.0,0.0,1,1.220482335818193,0,0,CLEAR,CLEAR,0.3,-0.0795113672816869,2.1760315895080566,0.2931952476501465,2.195695090804183
1767080895.7658947,0.0,0.0,0.0,1,1.220482335818193,0,0,CLEAR,CLEAR,0.3,-0.0795113672816869,2.1760315895080566,0.2931952476501465,2.195695090804183
1767080895.8160481,0.0,0.0,0.0,1,1.220482335818193,0,0,CLEAR,CLEAR,0.3,-0.0795113672816869,2.1760315895080566,0.2931952476501465,2.195695090804183
1767080895.865979,0.0,0.0,0.0,1,1.220482335818193,0,0,CLEAR,CLEAR,0.3,-0.0795113672816869,2.1760315895080566,0.2931952476501465,2.195695090804183
1767080895.9159675,0.0,0.0,0.0,1,1.220482335818193,0,0,CLEAR,CLEAR,0.3,-0.0795113672816869,2.1760315895080566,0.2931952476501465,2.195695090804183
1767080895.9659512,0.0,0.0,0.0,1,1.220482335818193,0,0,CLEAR,CLEAR,0.3,-0.0795113672816869,2.1760315895080566,0.2931952476501465,2.195695090804183
1767080896.0161023,0.04873455375491285,-0.000193388641718485,-0.016540879260740993,1,1.1907096968711006,0,0,CLEAR,CLEAR,0.3,-0.10239384721682249,2.1760315895080566,0.2931952476501465,2.1474332516353827
1767080896.066138,0.04873455375491285,-0.000193388641718485,-0.016540879260740993,1,1.1907096968711006,0,0,CLEAR,CLEAR,0.3,-0.10239384721682249,2.1760315895080566,0.2931952476501465,2.1474332516353827
1767080896.1160083,0.04873455375491285,-0.000193388641718485,-0.016540879260740993,1,1.1907096968711006,0,0,CLEAR,CLEAR,0.3,-0.10239384721682249,2.1760315895080566,0.2931952476501465,2.1474332516353827
1767080896.1659434,0.04873455375491285,-0.000193388641718485,-0.016540879260740993,1,1.1907096968711006,0,0,CLEAR,CLEAR,0.3,-0.10239384721682249,2.1760315895080566,0.2931952476501465,2.1474332516353827
1767080896.2159755,0.10694074213379771,-0.001337928333869665,-0.035364812705822375,1,1.1575899061726334,0,0,CLEAR,CLEAR,0.3,-0.13301641016094873,2.1760315895080566,0.2931952476501465,2.0899489769951707
1767080896.2659595,0.10694074213379771,-0.001337928333869665,-0.035364812705822375,1,1.1575899061726334,0,0,CLEAR,CLEAR,0.3,-0.13301641016094873,2.1760315895080566,0.2931952476501465,2.0899489769951707
1767080896.315929,0.10694074213379771,-0.001337928333869665,-0.035364812705822375,1,1.1575899061726334,0,0,CLEAR,CLEAR,0.3,-0.13301641016094873,2.1760315895080566,0.2931952476501465,2.0899489769951707
1767080896.3659425,0.10694074213379771,-0.001337928333869665,-0.035364812705822375,1,1.1575899061726334,0,0,CLEAR,CLEAR,0.3,-0.13301641016094873,2.1760315895080566,0.2931952476501465,2.0899489769951707
1767080896.4159696,0.1682017103027555,-0.0038055979424418624,-0.056290955770443844,1,1.1260061693084682,0,0,CLEAR,CLEAR,0.3,-0.16299431831050754,2.1760315895080566,0.2931952476501465,2.0296773945906494
1767080896.4659271,0.1682017103027555,-0.0038055979424418624,-0.056290955770443844,1,1.1260061693084682,0,0,CLEAR,CLEAR,0.3,-0.16299431831050754,2.1760315895080566,0.2931952476501465,2.0296773945906494
1767080896.5159144,0.1682017103027555,-0.0038055979424418624,-0.056290955770443844,1,1.1260061693084682,0,0,CLEAR,CLEAR,0.3,-0.16299431831050754,2.1760315895080566,0.2931952476501465,2.0296773945906494
1767080896.5659015,0.1682017103027555,-0.0038055979424418624,-0.056290955770443844,1,1.1260061693084682,0,0,CLEAR,CLEAR,0.3,-0.16299431831050754,2.1760315895080566,0.2931952476501465,2.0296773945906494
1767080896.6160514,0.22713799948635247,-0.007487398803199586,-0.08247360507986357,1,2.20570227554951,0,0,CLEAR,CLEAR,0.5,0.353325601829202,2.1760315895080566,0.2931952476501465,1.9719524028499964
1767080896.6662169,0.22713799948635247,-0.007487398803199586,-0.08247360507986357,1,2.20570227554951,0,0,CLEAR,CLEAR,0.5,0.353325601829202,2.1760315895080566,0.2931952476501465,1.9719524028499964
1767080896.715995,0.22713799948635247,-0.007487398803199586,-0.08247360507986357,1,2.20570227554951,0,0,CLEAR,CLEAR,0.5,0.353325601829202,2.1760315895080566,0.2931952476501465,1.9719524028499964
1767080896.7662652,0.22713799948635247,-0.007487398803199586,-0.08247360507986357,1,2.20570227554951,0,0,CLEAR,CLEAR,0.5,0.353325601829202,2.1760315895080566,0.2931952476501465,1.9719524028499964
1767080896.8162975,0.22713799948635247,-0.007487398803199586,-0.08247360507986357,1,2.20570227554951,0,0,CLEAR,CLEAR,0.5,0.353325601829202,2.1760315895080566,0.2931952476501465,1.9719524028499964
1767080896.8660433,0.29005325354845823,-0.013106770095994699,-0.09042131321931889,1,2.1938200365157674,0,0,CLEAR,CLEAR,0.5,0.3771385119235744,2.1760315895080566,0.2931952476501465,1.9106897209605471
1767080896.9160457,0.29005325354845823,-0.013106770095994699,-0.09042131321931889,1,2.1938200365157674,0,0,CLEAR,CLEAR,0.5,0.3771385119235744,2.1760315895080566,0.2931952476501465,1.9106897209605471
1767080896.9661117,0.29005325354845823,-0.013106770095994699,-0.09042131321931889,1,2.1938200365157674,0,0,CLEAR,CLEAR,0.5,0.3771385119235744,2.1760315895080566,0.2931952476501465,1.9106897209605471
1767080897.024249,0.3456913452312925,-0.0176977141740119,-0.05097082081920295,1,2.185158170537952,0,0,CLEAR,CLEAR,0.5,0.32883048498881495,2.1760315895080566,0.2931952476501465,1.8565559090775916
1767080897.0661268,0.3456913452312925,-0.0176977141740119,-0.05097082081920295,1,2.185158170537952,0,0,CLEAR,CLEAR,0.5,0.32883048498881495,2.1760315895080566,0.2931952476501465,1.8565559090775916
1767080897.1160455,0.3456913452312925,-0.0176977141740119,-0.05097082081920295,1,2.185158170537952,0,0,CLEAR,CLEAR,0.5,0.32883048498881495,2.1760315895080566,0.2931952476501465,1.8565559090775916
1767080897.1662147,0.3456913452312925,-0.0176977141740119,-0.05097082081920295,1,2.185158170537952,0,0,CLEAR,CLEAR,0.5,0.32883048498881495,2.1760315895080566,0.2931952476501465,1.8565559090775916
1767080897.2160804,0.3456913452312925,-0.0176977141740119,-0.05097082081920295,1,2.185158170537952,0,0,CLEAR,CLEAR,0.5,0.32883048498881495,2.1760315895080566,0.2931952476501465,1.8565559090775916
1767080897.2661242,0.401156239318419,-0.02005401135149786,-0.0134253933938263,1,2.1801327385987253,0,0,CLEAR,CLEAR,0.5,0.2821758630874441,2.1760315895080566,0.2931952476501465,1.8023061912382892
1767080897.3160717,0.401156239318419,-0.02005401135149786,-0.0134253933938263,1,2.1801327385987253,0,0,CLEAR,CLEAR,0.5,0.2821758630874441,2.1760315895080566,0.2931952476501465,1.8023061912382892
1767080897.366101,0.401156239318419,-0.02005401135149786,-0.0134253933938263,1,2.1801327385987253,0,0,CLEAR,CLEAR,0.5,0.2821758630874441,2.1760315895080566,0.2931952476501465,1.8023061912382892
1767080897.4167626,0.401156239318419,-0.02005401135149786,-0.0134253933938263,1,2.1801327385987253,0,0,CLEAR,CLEAR,0.5,0.2821758630874441,2.1760315895080566,0.2931952476501465,1.8023061912382892
1767080897.4661393,0.4587312844839906,-0.02036337626368521,0.024440153696026964,1,2.1785387270418854,0,0,CLEAR,CLEAR,0.5,0.23423780903666003,2.1760315895080566,0.2931952476501465,1.7456916532613902
1767080897.516072,0.4587312844839906,-0.02036337626368521,0.024440153696026964,1,2.1785387270418854,0,0,CLEAR,CLEAR,0.5,0.23423780903666003,2.1760315895080566,0.2931952476501465,1.7456916532613902
1767080897.5660582,0.4587312844839906,-0.02036337626368521,0.024440153696026964,1,2.1785387270418854,0,0,CLEAR,CLEAR,0.5,0.23423780903666003,2.1760315895080566,0.2931952476501465,1.7456916532613902
1767080897.6160555,0.4587312844839906,-0.02036337626368521,0.024440153696026964,1,2.1785387270418854,0,0,CLEAR,CLEAR,0.5,0.23423780903666003,2.1760315895080566,0.2931952476501465,1.7456916532613902
1767080897.666079,0.5172041002550245,-0.018488429899325507,0.05745647021892694,1,2.1806654877392684,0,0,CLEAR,CLEAR,0.5,0.19240805940735084,2.1760315895080566,0.2931952476501465,1.6878552526660222
1767080897.7160642,0.5172041002550245,-0.018488429899325507,0.05745647021892694,1,2.1806654877392684,0,0,CLEAR,CLEAR,0.5,0.19240805940735084,2.1760315895080566,0.2931952476501465,1.6878552526660222
1767080897.7659912,0.5172041002550245,-0.018488429899325507,0.05745647021892694,1,2.1806654877392684,0,0,CLEAR,CLEAR,0.5,0.19240805940735084,2.1760315895080566,0.2931952476501465,1.6878552526660222
1767080897.8163075,0.5172041002550245,-0.018488429899325507,0.05745647021892694,1,2.1806654877392684,0,0,CLEAR,CLEAR,0.5,0.19240805940735084,2.1760315895080566,0.2931952476501465,1.6878552526660222
1767080897.8661172,0.5775404454033383,-0.01461303771859677,0.0857809054217242,1,2.1864396276554787,0,0,CLEAR,CLEAR,0.5,0.15667858227620624,2.1760315895080566,0.2931952476501465,1.6278574502464451
1767080897.9161067,0.5775404454033383,-0.01461303771859677,0.0857809054217242,1,2.1864396276554787,0,0,CLEAR,CLEAR,0.5,0.15667858227620624,2.1760315895080566,0.2931952476501465,1.6278574502464451
1767080897.9660258,0.5775404454033383,-0.01461303771859677,0.0857809054217242,1,2.1864396276554787,0,0,CLEAR,CLEAR,0.5,0.15667858227620624,2.1760315895080566,0.2931952476501465,1.6278574502464451
1767080898.0161214,0.5775404454033383,-0.01461303771859677,0.0857809054217242,1,2.1864396276554787,0,0,CLEAR,CLEAR,0.5,0.15667858227620624,2.1760315895080566,0.2931952476501465,1.6278574502464451
1767080898.0660877,0.6399049393203461,-0.00890130345408663,0.10988025678076156,1,2.195845002917065,0,0,CLEAR,CLEAR,0.5,0.12645433858679425,2.1760315895080566,0.2931952476501465,1.5655501945341739
1767080898.1161623,0.6399049393203461,-0.00890130345408663,0.10988025678076156,1,2.195845002917065,0,0,CLEAR,CLEAR,0.5,0.12645433858679425,2.1760315895080566,0.2931952476501465,1.5655501945341739
1767080898.1661139,0.6399049393203461,-0.00890130345408663,0.10988025678076156,1,2.195845002917065,0,0,CLEAR,CLEAR,0.5,0.12645433858679425,2.1760315895080566,0.2931952476501465,1.5655501945341739
1767080898.216061,0.6399049393203461,-0.00890130345408663,0.10988025678076156,1,2.195845002917065,0,0,CLEAR,CLEAR,0.5,0.12645433858679425,2.1760315895080566,0.2931952476501465,1.5655501945341739
1767080898.266152,0.6941810597186201,-0.002731236147445493,0.12699762096087325,1,2.2066390371493756,0,0,CLEAR,CLEAR,0.5,0.10516509927975842,2.1760315895080566,0.2931952476501465,1.5111100146746563
1767080898.3161356,0.6941810597186201,-0.002731236147445493,0.12699762096087325,1,2.2066390371493756,0,0,CLEAR,CLEAR,0.5,0.10516509927975842,2.1760315895080566,0.2931952476501465,1.5111100146746563
1767080898.3660946,0.6941810597186201,-0.002731236147445493,0.12699762096087325,1,2.2066390371493756,0,0,CLEAR,CLEAR,0.5,0.10516509927975842,2.1760315895080566,0.2931952476501465,1.5111100146746563
1767080898.4160738,0.6941810597186201,-0.002731236147445493,0.12699762096087325,1,2.2066390371493756,0,0,CLEAR,CLEAR,0.5,0.10516509927975842,2.1760315895080566,0.2931952476501465,1.5111100146746563
1767080898.4661355,0.75331999122305,0.005023001353391909,0.14208240224442403,1,2.2208945839313747,0,0,CLEAR,CLEAR,0.5,0.08664784873596136,2.1760315895080566,0.2931952476501465,1.4516030915613245
1767080898.5160909,0.75331999122305,0.005023001353391909,0.14208240224442403,1,2.2208945839313747,0,0,CLEAR,CLEAR,0.5,0.08664784873596136,2.1760315895080566,0.2931952476501465,1.4516030915613245
1767080898.566115,0.75331999122305,0.005023001353391909,0.14208240224442403,1,2.2208945839313747,0,0,CLEAR,CLEAR,0.5,0.08664784873596136,2.1760315895080566,0.2931952476501465,1.4516030915613245
1767080898.6160803,0.75331999122305,0.005023001353391909,0.14208240224442403,1,2.2208945839313747,0,0,CLEAR,CLEAR,0.5,0.08664784873596136,2.1760315895080566,0.2931952476501465,1.4516030915613245
1767080898.6660771,0.8142917320112618,0.013937413494606487,0.1550429497367239,0,inf,0,0,CLEAR,CLEAR,0.5,0.07084040966684141,2.1760315895080566,0.2931952476501465,1.3900792701974354
1767080898.7161324,0.8142917320112618,0.013937413494606487,0.1550429497367239,0,inf,0,0,CLEAR,CLEAR,0.5,0.07084040966684141,2.1760315895080566,0.2931952476501465,1.3900792701974354
1767080898.7660427,0.8142917320112618,0.013937413494606487,0.1550429497367239,0,inf,0,0,CLEAR,CLEAR,0.5,0.07084040966684141,2.1760315895080566,0.2931952476501465,1.3900792701974354
1767080898.8163137,0.8142917320112618,0.013937413494606487,0.1550429497367239,0,inf,0,0,CLEAR,CLEAR,0.5,0.07084040966684141,2.1760315895080566,0.2931952476501465,1.3900792701974354
1767080898.8661792,0.8709213661924791,0.022911321941650024,0.16497907927942074,0,inf,0,0,CLEAR,CLEAR,0.5,0.05884613326952866,2.1760315895080566,0.2931952476501465,1.3328038473455999
1767080898.9160612,0.8709213661924791,0.022911321941650024,0.16497907927942074,0,inf,0,0,CLEAR,CLEAR,0.5,0.05884613326952866,2.1760315895080566,0.2931952476501465,1.3328038473455999
1767080898.9660804,0.8709213661924791,0.022911321941650024,0.16497907927942074,0,inf,0,0,CLEAR,CLEAR,0.5,0.05884613326952866,2.1760315895080566,0.2931952476501465,1.3328038473455999
1767080899.0161455,0.8709213661924791,0.022911321941650024,0.16497907927942074,0,inf,0,0,CLEAR,CLEAR,0.5,0.05884613326952866,2.1760315895080566,0.2931952476501465,1.3328038473455999
1767080899.0661497,0.9301772408814316,0.03289137596016123,0.1734927429005934,0,inf,0,0,CLEAR,CLEAR,0.5,0.04872031590448499,2.1760315895080566,0.2931952476501465,1.2727573074269376
1767080899.1161113,0.9301772408814316,0.03289137596016123,0.1734927429005934,0,inf,0,0,CLEAR,CLEAR,0.5,0.04872031590448499,2.1760315895080566,0.2931952476501465,1.2727573074269376
1767080899.1661146,0.9301772408814316,0.03289137596016123,0.1734927429005934,0,inf,0,0,CLEAR,CLEAR,0.5,0.04872031590448499,2.1760315895080566,0.2931952476501465,1.2727573074269376
1767080899.2161713,0.9301772408814316,0.03289137596016123,0.1734927429005934,0,inf,0,0,CLEAR,CLEAR,0.5,0.04872031590448499,2.1760315895080566,0.2931952476501465,1.2727573074269376
1767080899.2661092,0.9301772408814316,0.03289137596016123,0.1734927429005934,0,inf,0,0,CLEAR,CLEAR,0.5,0.04872031590448499,2.1760315895080566,0.2931952476501465,1.2727573074269376
1767080899.31619,0.9925859604878984,0.04393634633958134,0.1799586254710569,0,inf,0,0,CLEAR,CLEAR,0.5,0.041442882352100995,2.1760315895080566,0.2931952476501465,1.2094104169922915
1767080899.366147,0.9925859604878984,0.04393634633958134,0.1799586254710569,0,inf,0,0,CLEAR,CLEAR,0.5,0.041442882352100995,2.1760315895080566,0.2931952476501465,1.2094104169922915
